"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"2376",0.271637327151661,1.51960186622558,3.43002006455079,0.443030022456908,0.657744019273996,NA,"FRA2D","2376"
"2377",7.41019268039148,0.311661381461317,0.653187063581605,0.477139549813481,0.633262753404261,0.730045485342911,"FRA2E","2377"
"2378",0.177436594104331,0.78595553854759,4.0598296865488,0.19359322908339,0.846494400303545,NA,"FRA2F","2378"
"2380",0.207974888783441,-1.13759906922534,3.81294532506412,-0.298351791657598,0.765434679084546,NA,"FRA2H","2380"
"2381",4035.73275953492,0.773256514415987,0.0447899321081135,17.2640698036672,8.77057052073188e-67,2.15075987245502e-65,"FRA2I","2381"
"2382",3516.30648086855,-0.295759525323282,0.044690954799803,-6.61788334234886,3.64378383892112e-11,1.62340042980712e-10,"FRA2J","2382"
"2383",372.67678498203,-0.0552030147256639,0.099079842784816,-0.557156866362365,0.57742025722422,0.683631327019895,"FRA2K","2383"
"2384",1211.16806327435,-0.760487060724073,0.0811948651175729,-9.36619649066307,7.51934413879865e-21,5.42172670829816e-20,"FRA3A","2384"
"2385",1033.33256048358,0.803732622116516,0.066839247123404,12.0248604930065,2.63031992532311e-33,2.91033446391982e-32,NA,"2385"
"2386",347.070134092368,0.799498552602664,0.103145976334311,7.75113660286054,9.10736481360232e-15,4.95658576893911e-14,"FRA3C","2386"
"2387",485.542121214626,0.0810558579578879,0.0877440601170911,0.923776012298975,0.355602946817201,0.467768317582284,"FRA3D","2387"
"2388",231.20784099227,-0.101459593793664,0.122928179883078,-0.825356674850036,0.409169124367983,0.524121178115825,"FRA4A","2388"
"2389",0.313255257680161,1.68121299234095,3.01346979959552,0.557899399743979,0.576913081444016,NA,"FRA4B","2389"
"2390",3.05835742377443,1.33151315675686,1.06561638753203,1.24952391154631,0.211473513327769,0.304722002290248,"FRA4C","2390"
"2391",1449.22392199664,-0.345678641681479,0.0576827880728768,-5.9927519669255,2.06319410149726e-09,8.18061734405883e-09,"FRA4D","2391"
"2392",147.24316430601,-0.00573072800421863,0.149395353703894,-0.0383594794760292,0.96940106788101,0.978362866426783,NA,"2392"
"2393",1084.01194543499,0.629661428307819,0.0651215322021415,9.66902047625828,4.08266863351969e-22,3.14698589544002e-21,"FRA5A","2393"
"2394",2184.02332686267,-0.286113605033381,0.0511060536176719,-5.59842885098932,2.16303139738176e-08,7.9498146470355e-08,"FRA5B","2394"
"2395",446.366855115414,-0.0190970437021038,0.091107567867239,-0.209609850741838,0.833972190660065,0.887827372576425,"FXN","2395"
"2396",395.4174240569,-0.272399424567119,0.0983074828010057,-2.77089207053049,0.00559029532892206,0.0115085588151492,"FRA5C","2396"
"2397",0.504669729568873,-0.999836876048713,2.4756981299933,-0.403860577319828,0.686315247489942,0.774312076639717,"FRA5D","2397"
"2402",20.1250707045842,0.489316415201638,0.398931016004184,1.22656899456648,0.219984628654518,0.31452594655707,"FRA6B","2402"
"2403",3.14449152676643,0.307775782570155,0.988845811692701,0.311247495747903,0.755612478491657,0.828497950575626,"FRA6C","2403"
"2404",1.64516912198239,-1.43254176580675,1.42612028768763,-1.00450276051365,0.315136341319389,0.423312142572307,"FRA6D","2404"
"2405",8.50856588281264,-1.00333487299256,0.637779599320027,-1.57316865271681,0.115679771715648,0.180660005885898,"FRA6E","2405"
"2406",2164.93757366787,-0.0359402291897662,0.0519782152802864,-0.691447926712426,0.489284094374549,0.601825152970464,"FRA6F","2406"
"2407",826.594519590683,-0.450584711890846,0.0727238122448294,-6.19583459643072,5.79769866907144e-10,2.38744015045473e-09,"FRA6G","2407"
"2408",72.8876235320919,-0.454576066624733,0.219500610123954,-2.0709558227106,0.0383629246823707,0.0673648020932658,NA,"2408"
"2409",625.06569796847,0.142579147253434,0.0784321902600941,1.8178651747531,0.0690847422078947,0.114645978004724,"FRA7B","2409"
"2410",5.20803296766438,-3.32065827764636,1.06438898206389,-3.11977889061524,0.00180986839705536,0.00401231053486791,"FRA7C","2410"
"2411",1460.6708638736,0.301029421624403,0.0583716852244274,5.15711376957861,2.50785438445097e-07,8.46364962629685e-07,"FRA7D","2411"
"2412",42.2891472244055,-0.656031323191737,0.275277082168923,-2.38316723652703,0.0171643947183572,0.032398674354399,"FRA7E","2412"
"2413",8.76343847232493,3.53934185871622,0.873226623944661,4.05317676037844,5.05267962874408e-05,0.000135615356708123,"FRA7F","2413"
"2414",957.574267528807,-0.0904427184827159,0.0655732630747885,-1.37926212974277,0.167813948240768,0.249847658265728,"FRA7G","2414"
"2415",231.162506476892,0.0743956247082573,0.123318548997385,0.603280084894889,0.546322379120153,0.65492917060947,"FRA7H","2415"
"2416",0.182309748120255,-1.13759837182041,4.01614609143969,-0.28325622273681,0.776980432757368,NA,"FRA7I","2416"
"2417",278.958795976884,-0.504858270972404,0.112307932745355,-4.49530374775137,6.94707061393205e-06,2.04608166882755e-05,"FRA7J","2417"
"2418",1430.66372098328,-0.936220775785678,0.0596051988597947,-15.7070321665714,1.35369440062145e-55,2.67078287501459e-54,"FRA8A","2418"
"2420",383.532823408379,-0.33869008761015,0.0972527598220382,-3.48257559199262,0.000496614991383354,0.00118566527507012,"FRDA2","2420"
"2421",276.752311972906,-0.469418801926234,0.118914381230459,-3.94753600926106,7.89596447902976e-05,0.00020721282851129,"FRA8C","2421"
"2422",3755.96538903558,-0.586297437600435,0.0447054289867815,-13.1146809434217,2.71321673864421e-39,3.57989152140898e-38,"FRA8D","2422"
"2423",193.875755993826,0.459047674081856,0.137277830681383,3.34393158606424,0.000826001041437747,0.00191982389981226,"FRA8E","2423"
"2424",1.44662483840615,1.5459371997464,1.58387499522659,0.976047481275657,0.329040935352286,0.439149155513039,NA,"2424"
"2425",324.150538796195,0.00173980503716687,0.107545051345315,0.0161774532198655,0.987092822834754,0.99072282912957,"FRA9A","2425"
"2426",0.13581866357583,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,"FRA9B","2426"
"2427",175.281987016193,0.0521906410830218,0.147634246607364,0.35351310608726,0.723703805023489,0.804429916348227,"FRA9C","2427"
"2428",333.700032993479,0.0765101323263916,0.112469241084507,0.680276061157944,0.496329679305615,0.60840944968861,"FRA9D","2428"
"2430",504.829744532221,-0.24548982834219,0.0849256175993551,-2.89064519377784,0.00384451894089628,0.00813036592781308,"FRA9F","2430"
"2431",4893.9021785664,-1.87095249120562,0.0567964691451074,-32.9413521538739,5.62641072109272e-238,1.40545832555025e-235,NA,"2431"
"2432",538.752481420504,0.0791356611581993,0.088858459409163,0.890581062111447,0.373153962661784,0.486642164561488,NA,"2432"
"2433",306.560137102941,-0.459338242839959,0.116035101545177,-3.95861456337952,7.53857792527028e-05,0.000198367054574836,"FRA10C","2433"
"2434",159.337849349431,-0.975459543730341,0.144866558002859,-6.73350397205607,1.65625137619689e-11,7.58304839465353e-11,"FRA10D","2434"
"2435",2213.11668781526,0.310985278626814,0.0510789860326878,6.08832129963974,1.14100713315945e-09,4.59207076147022e-09,"FRA10E","2435"
"2436",1563.07540926849,-1.9482524999733,0.0673375051430498,-28.9326504721922,4.63934084866175e-184,6.76976291362147e-182,"FRA10F","2436"
"2437",0.289846774688575,-1.81815790276465,3.34874207367668,-0.542937575591912,0.587172783402813,NA,"FRA10G","2437"
"2438",1.7582343715803,-0.205894996473985,1.3341750982438,-0.154323819073679,0.877354417377219,0.91724830838515,NA,"2438"
"2439",4456.2854513079,-0.609701206400141,0.0421352697382433,-14.4700914504116,1.8722308082108e-47,3.02222756313371e-46,NA,"2439"
"2440",14.8961064739098,0.702639886424437,0.467143573620062,1.50411977409735,0.132550529652829,0.203662396374415,"FRA11C","2440"
"2441",165.504595556066,0.0815349971173283,0.140789947679078,0.579125132592438,0.562504742917422,0.669481943076554,"FRA11D","2441"
"2442",245.024461281656,0.0340675403923145,0.117398823496179,0.290186386692565,0.771673650205315,0.840571046321207,"FRA11E","2442"
"2443",5.39101898740241,-0.0510725281140128,0.747546912610948,-0.0683201645976069,0.945530772603622,0.962843399891673,"FRA11F","2443"
"2444",0.144923387344288,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"FRK","2444"
"2445",61.8253035782924,0.881959922639179,0.237094607910419,3.7198649535396,0.000199329330043648,0.000500292177483529,"FRA11G","2445"
"2446",1462.28655706743,0.00973153359417746,0.0606795020466963,0.160375963314407,0.872584923022248,0.914077517627543,"FRA11H","2446"
"2447",18.6788255809779,-0.0141640108069719,0.409361731311469,-0.03460023183309,0.972398516635802,0.980515143553534,"FRA11I","2447"
"2448",89.7427265252226,0.0156380434385386,0.196881729383101,0.0794286168022699,0.936691707624278,0.957016456635467,NA,"2448"
"2449",246.889820026523,0.032297003793035,0.12206948678918,0.26457884474286,0.791333918961897,0.854717101864394,"FRA12B","2449"
"2450",4.23739772518377,0.00753364817792546,0.850304895561441,0.00885993743803054,0.992930885194445,0.995226835282626,"FRA12C","2450"
"2451",134.309723572514,0.947537685585654,0.163069877576421,5.81062363980497,6.22405456301339e-09,2.38074529326995e-08,"FRA12D","2451"
"2453",0.501985911349743,0.663269646593517,2.47797732805003,0.26766574459156,0.788956619787474,0.852639748555787,"FRA13A","2453"
"2454",1127.12885111572,0.364682303753642,0.0695772155747445,5.24140411111847,1.59359283210175e-07,5.46067685643235e-07,"FRA13B","2454"
"2455",208.528579312087,0.0520416675139712,0.126558177925147,0.411207464955377,0.68092041496676,0.770859655255602,"FRA13C","2455"
"2456",361.146178915161,0.116479466358232,0.0973942785983317,1.19595799706686,0.231712950608391,0.328300852342479,"FRA13D","2456"
"2457",189.655001221308,-0.561047509919689,0.13731970272207,-4.08570291661081,4.39435762839055e-05,0.00011894222723089,"FRA14B","2457"
"2458",0.927651349614149,-0.188471617206744,1.84410058173968,-0.102202460686252,0.918595974640025,0.94573995628674,"FRA14C","2458"
"2459",220.266524138659,-0.654889179496066,0.12829938403796,-5.10438288076508,3.3187573440183e-07,1.11037107233012e-06,"FRA15A","2459"
"2460",1648.34458773227,1.92240040833193,0.0659491062288314,29.1497568088574,8.41352077334878e-187,1.26529050160831e-184,NA,"2460"
"2461",377.796639076041,0.0396225294022323,0.0951857347488389,0.416265415261877,0.677215796904222,0.767636241714692,NA,"2461"
"2462",50.0429620001663,2.88915296341757,0.330806355773553,8.73366824123321,2.46543555403244e-18,1.58187153658381e-17,"FRA16C","2462"
"2463",368.331247133507,-1.69565110129144,0.10502622559889,-16.1450256031039,1.23097423556421e-58,2.58803113890803e-57,"FRA16D","2463"
"2464",616.00620200462,-0.214917270621345,0.0828964103214255,-2.59260044901845,0.00952533604748318,0.0188587322229725,"FRA16E","2464"
"2465",173.534486290916,-0.623824044652086,0.144013155492149,-4.33171568611379,1.479519148298e-05,4.19895112798303e-05,"FRA17A","2465"
"2471",1.02382699474241,2.23643238802462,1.87479855671069,1.19289210033765,0.232911633439584,0.329808959803284,"FRA20A","2471"
"2473",805.936375441495,-0.452470947873803,0.0695157469732724,-6.50889859599394,7.57038020290573e-11,3.30290892333998e-10,"FRA22A","2473"
"2474",1.19703201909421,2.44758208189942,1.80906412181742,1.35295485239104,0.176070054069463,0.260534182417244,"FRA22B","2474"
"2475",267.044104698602,-0.676423708111504,0.11633049357836,-5.81467238128641,6.07527518587518e-09,2.32685565720968e-08,"MTOR","2475"
"2477",17293.623786867,-0.334351065863945,0.0386990448422765,-8.63977566440311,5.63235066117368e-18,3.56264309203338e-17,NA,"2477"
"2478",978.677098425673,-0.531923629632894,0.0654388501753705,-8.12856014748706,4.3441955421637e-16,2.51768595754655e-15,"FRAXB","2478"
"2479",328.662836065794,-0.130138232252049,0.105624757562488,-1.23208076643451,0.217918915317956,0.312056837733777,"FRAXC","2479"
"2480",8380.80004963164,0.251400618362285,0.0361422097924398,6.95587291994726,3.50385605468231e-12,1.6620479734119e-11,"FRAXD","2480"
"2481",780.696713990395,0.231303054297026,0.0726650464180902,3.18314052902666,0.0014568688745045,0.00326858478801146,NA,"2481"
"2482",209.439767574481,-0.0284300459529421,0.127954822857492,-0.222188154522365,0.824167414989424,0.880772568120395,NA,"2482"
"2483",352.447759919272,-1.3130478777115,0.11064539746705,-11.8671712314335,1.75295040230518e-32,1.88990365977863e-31,"FRG1","2483"
"2484",0.812658629919556,-1.9941069464366,2.07979102275509,-0.958801593342302,0.337658706379708,0.448527626374415,NA,"2484"
"2485",2248.50570965953,0.229350581189754,0.0536880919618712,4.27190784415726,1.93807673227618e-05,5.434432054849e-05,NA,"2485"
"2486",1124.09060638382,-0.482586418645404,0.0647640637003825,-7.4514536468556,9.23173284954428e-14,4.77393960479241e-13,NA,"2486"
"2487",4.64880353630965,-0.301263348038781,0.833687640374602,-0.361362377764667,0.71782856869072,0.79973741717996,"FRZB","2487"
"2489",204.127513734828,-0.902207218112558,0.137629791218443,-6.55531923811898,5.55229683256911e-11,2.44925922533384e-10,"FSHMD1A","2489"
"2490",685.721710096719,-0.139586069843507,0.0817687182770976,-1.70708398987591,0.0878064424424541,0.14167849230533,NA,"2490"
"2491",228.655301428177,0.668374126962269,0.126927914981282,5.26577724892776,1.39597466851552e-07,4.80361304332985e-07,"CENPI","2491"
"2492",833.08351082127,-0.164649679633798,0.0702438763941235,-2.34397200276909,0.0190796035510006,0.0356801417503676,"FSHR","2492"
"2493",216.320399086859,0.274389802539751,0.12810087279691,2.1419823030774,0.0321949061265375,0.0574093800959358,NA,"2493"
"2494",0.294011022566302,1.61415180134837,3.08133745624318,0.523847785018774,0.600384414359563,NA,"NR5A2","2494"
"2495",0.303115746334759,-0.175813779235252,3.10012795276284,-0.0567117815503604,0.954774788801674,NA,"FTH1","2495"
"2496",262.744901552714,0.55244933386992,0.128277293275659,4.30668062727784,1.65722611884301e-05,4.68614707204687e-05,"FTH1P1","2496"
"2497",352.508038249629,-0.0140226153325574,0.104149557799435,-0.134639221028296,0.892897130034489,0.927067888969,"FTH1P2","2497"
"2498",1603.92165122576,-0.098484993017284,0.0570205094727292,-1.72718542727833,0.084134367161873,0.136545788264694,"FTH1P3","2498"
"2499",635.121133648213,-0.136364529472268,0.0776380465483756,-1.75641371125045,0.0790177933439551,0.129180725269352,"FTH1P4","2499"
"2500",1366.30956186404,-0.537309077611487,0.0620347139521585,-8.66142589173317,4.65899367236353e-18,2.95966589410749e-17,"FTH1P7","2500"
"2501",525.949248119866,0.090126666384157,0.0835822186308816,1.07829952184181,0.280900110397991,0.384856914292609,"FTH1P8","2501"
"2502",0.851592742228927,-0.755020707267379,1.9613964004253,-0.384940396089064,0.700281575946109,0.785445195303938,"FTH1P10","2502"
"2503",568.584443987259,0.317306530469838,0.0817672341887062,3.88060735596784,0.000104195939267753,0.000269457756260421,"FTH1P11","2503"
"2504",926.912150870061,0.0335332939647688,0.0714308105461462,0.469451399310461,0.638747016199677,0.734698864750366,"FTH1P12","2504"
"2505",1.54560406239645,-0.127950812906936,1.46286813358905,-0.0874657188635434,0.930301333354733,0.952865456319553,NA,"2505"
"2506",232.116401648235,0.543080337094023,0.123871147389906,4.384235946282,1.16393567572081e-05,3.3451801850182e-05,NA,"2506"
"2507",681.47719113347,1.54669176440333,0.0818605517204784,18.8942259964809,1.27239987684945e-79,3.88253196376962e-78,"FTH1P15","2507"
"2510",1.17986066527041,0.154436186308253,1.62828259014804,0.0948460588123171,0.924437102102696,0.949035525967508,"FTH1P21","2510"
"2512",1.45085640815868,1.64512867904999,1.58666060391063,1.03684976799402,0.299805877293,0.40551936669826,"FTL","2512"
"2513",2.71188005319603,2.04470521408052,1.20425362263757,1.69790248137447,0.0895261688675104,0.144027581789037,NA,"2513"
"2514",395.169568421018,-0.170227233465992,0.0958632466391062,-1.7757299010208,0.0757774465159524,0.124393852389408,NA,"2514"
"2517",0.498694466101198,0.733467744954373,2.61798794175063,0.280164676566045,0.779351165867899,0.846556418231213,"FUCA1","2517"
"2518",0.13581866357583,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,"FUCA1P1","2518"
"2520",250.70379826234,-1.2859377359353,0.119522508976483,-10.7589586844125,5.37743534209398e-27,4.84725639582759e-26,"GAST","2520"
"2521",199.031660060795,0.299814128084907,0.128669123938746,2.33011711673451,0.0197999619954594,0.0369148437557343,"FUS","2521"
"2524",0.335628953094802,1.76002405394786,2.94200452332572,0.598239751160641,0.549679971046033,NA,"FUT2","2524"
"2525",581.759110841775,-0.0743459974628711,0.086100118341691,-0.863483104260399,0.387871904998301,0.501895559792774,"FUT3","2525"
